Fecha;Hora;Día;Nº Incidencia;sitrem;Carretera;MC30;Calzada;Localización;Enlace;Tipo de accidente;Tipo de colisión;Nº Vehículos implicados;Nº Turismos;Nº Motocicletas;Nº vehículos pesados;H.L.;hl;hg;vm;Daños al mobiliario urbano;Circulación;Estado del Firme;Presencia Recursos Externos;Corte Carril;Vertido;Grúa usuario;Grúa Propia EMESA;Grúa Movilidad;Factores Atmosféricos;Visibilidad señalización;Señalización de Peligro;Visibilidad restringida por;Aceras;Árboles;Vehículos denominación;Descripción del accidente;Daños causados al viario;Materiales utilizados;Observaciones
24/03/2016;0:18;;20160324-0001; C-E-ACC-01;M30;29NC40;INTERIOR;Tronco;Superficie;Colisión de vehículos;Frontal;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Señalizar en accidente en carril izquierdo sin daños a patrimonio y un herido leve dado de alta en el lugar.;;;Corte carril izquierdo 00:18 - 01:00
24/03/2016;6:00;;20160324-0003; C-E-ACC-01;M30;06NC00;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;2;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1/V2;Vehículo se sale de la vía colisionando contra el muro hormigón por esquivar peatón presuntamente ebrio.Peatón y conductor son trasladados H.Princesa para valoración.;;;Transfer cerrado 06CL
25/03/2016;7:30;;20160325-0002; C-E-ACC-01;M30;05RE10;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;1;;;Si;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Vehículo se sale de la vía causando daños a patrimonio;22 metros malla, 8 postes, 1 poste de 3 metros, 1 señal, 1 hito, 3 metros de bordillo vierteaguas;;
25/03/2016;8:54;;20160325-0004; C-E-ACC-01;M30;10NL70;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;1;;;Si;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1 / V2 / Méndez Álvaro;Vehículo se sale de vía colisionando contra la barrera y causando daños a patrimonio;1 CPN, 3 IPN, 5 barreras, 3 tubos IPN;;
25/03/2016;17:43;;20160325-0011;C-P-ACC-01;M30;08XL10;EXTERIOR;VS;Superficie;Colisión de vehículos;Lateral;2;2;;;;0;;;Si;Fluida;Seco y Limpio;;No;;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizar accidente por alcance lateral en arcén derecho. Vehículos se retiran por sus medios;;;
26/03/2016;1:15;;20160326-0001;;M30;12RV10;EXTERIOR;Ramal;Superficie;Salida de vía;;1;1;;;;0;;;Si;Fluida;Seco y Limpio;;No;;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1 / V2;Vehículo se sale de la vía produciendo daños en lado izquierdo. Recogida de restos y limpieza de tierra en calzada producida por salida de via5 barreras, 4 CPN y 4 separadores de barrera;;;
26/03/2016;13:20;;20160326-0011;C-P-ACC-01;M30;07RT40;EXTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Accidente sin daños en margen derecho;;;
26/03/2016;18:28;;20160326-0015; C-E-ACC-01;M30;02NC20;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;3;3;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Corto carril derecho por accidente. Tres heridos leves, dos trasladados, uno dado de alta;;;
27/03/2016;0:08;;20160327-0001;C-P-ACC-01;M30;31NC40;INTERIOR;Tronco;Superficie;Colisión de vehículos;Contra mediana;2;1;1;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Accidente en carriles derechos;1 barrera y 2 CPN;;
28/03/2016;18:00;;20160328-0022; C-E-ACC-01;M30;29NC80;INTERIOR;Tronco;Superficie;Salida de vía;;1;;1;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Motorista pierde el control de la moto cayéndose al suelo. Herido leve. Cuando llego se lo ha llevado el SAMUR. Policía me dice que me retire;;;
29/03/2016;8:45;;20160329-0004;C-P-ACC-01;M30;19NC40;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;P. Nacional;;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Colisión entre vehículos en carril izquierdo. Se retiran por sus medios.;;;
29/03/2016;13:45;;20160329-0013; C-E-ACC-01;M30;28NC50;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;3;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;alcance entre vehículos en carril central.Un herido.Es trasladado por Samur.;;;Corte 14:10 a 14:30
29/03/2016;14:38;;20160329-0016;T-P-ACC-01;M30;13XC70;EXTERIOR;Tronco;Túnel;Salida de vía;Frontal;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;No;No;No;Si;No;;Buena;;Sin Restricción;;;AIAM Calderón;Vehículo con golpe en rueda delantera izquierda, solicitamos plataforma C10 y policía. No SAMUR. Sacamos el veículo a la calle el Bosco;2 metros de bordillo;;
29/03/2016;15:30;;20160329-0018;C-P-ACC-01;M30;08NL80;INTERIOR;VS;Superficie;Colisión de vehículos;;3;3;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Veo desde la calzada izquierda tres vehículos parados.Cuando llegó solo queda 1 los otros se han retirado.Ha sido una colisión por alcance sin heridos.;;;Corte carril derecho 15:35 a 15:40
29/03/2016;16:00;;20160329-0019;C-P-ACC-01;M30;00XC40;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;4;4;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Colisión de vehículos sin heridos ni daños.Solicitan policía.;;;
29/03/2016;16:45;;20160329-0020;C-P-ACC-01;A2;05AT00;ENTRADA;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizo colisión de vehículos sin heridos y corto carril derecho.Policía solicita Samur y luego se anula.;;;Corte carril derecho 15:55 a 17:30
29/03/2016;18:10;;20160329-0024; C-E-ACC-01;M30;10XL10;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;4;4;;;4;3;;;;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Señalizo colisión de vehículos con heridos.Corto carril derecho.Heridos dados de alta en el lugar.Pronostico leve (4 heridos).;;;Corte carril derecho 18:15 a 19:05.
29/03/2016;18:15;;20160329-0026;C-P-ACC-01;M30;31NC60;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Señalizar colisión de vehículos carril derecho;;;
29/03/2016;18:43;;20160329-0028; C-E-ACC-01;M30;00XC50;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M3;Accidente con heridos en carril central 19:00 retiramos veh al arcén derecho.2 veh salen por sus medios 1 con su grúa.Se ofrece la grúa y no la quieren.1 herido leve dado de alta en el lugar.;;;Corte 18:51 a 19:00.
29/03/2016;19:20;;20160329-0030;T-P-ACC-01;M30;08RE03;INTERIOR;Ramal;Túnel;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Seco y Limpio;;Si;;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Accidente leve por alcance entre dos vehículos a nuestra lelgada ya habían abandonado el punto.;;;
29/03/2016;19:25;;20160329-0031;C-P-ACC-01;M30;13XL10;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Congestionada;Seco y Limpio;P. Municipal;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Colisión de vehículos, sin heridos en carril izquierdo. Cuando llego PM lo ha pasado al arcén derecho.;;;
30/03/2016;9:06;;20160330-0006;C-P-ACC-01;M30;07XL60;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;;No;;;;;Buen Tiempo;Buena;;Sin Restricción;;;M-4;Accidente por alcance leve dos vehiculos, parados en arcen derecho.;;;
30/03/2016;10:20;;20160330-0012;C-P-ACC-01;M30;19NC60;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente en carril izquierdo, a mi llegada estan en arcen derecho con Policía.;;;
30/03/2016;17:25;;20160330-0027; T-E-ACC-01;M30;14NL18;INTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;3;3;;;1;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;;No;Si;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Accidente de 3 vehiculos por alcance, cuando llegamos uno de ellos a salido por us medios, de los dos que quedan sacamos el Citroen rojo y el Peugeot sale por sus medios, el acompañante de Peugeot  es trasladado al Hospital por Samur.;;;
30/03/2016;20:00;;20160330-0037;C-P-ACC-01;M30;01NC90;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;;;Si;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;M-6;Señalizar vehiculo accidente en arcen dcho. Herido leve trasladado a Hospital;;;
31/03/2016;8:49;;20160331-0007; T-E-ACC-01;M30;16NC92;INTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;6;6;;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;Si;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Accidente producido en el carril izquierdo, cuando estabamos cargando un coche parado en carril derecho junto a Policía. Todos salen por sus medios salvo el Seat Ibiza que sacamos nosotros al exterior porque su conductor es trasladado al Clinico.;;;
31/03/2016;10:01;;20160331-0008;C-P-ACC-01;M30;12NL30;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;4;4;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;;;;;;;;;;;;;;;;
31/03/2016;11:45;;20160331-0010;C-P-ACC-01;M30;00XC10;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Accidente en carril izquierdo. A mi llegada estan en arcen derecho 00XC40 con Policía que me indica que me retire.;;;
31/03/2016;12:40;;20160331-0012; C-E-ACC-01;M30;00XC30;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;4;4;;;2;3;;;No;Densa;Seco y Limpio;P. Municipal;No;;;;;Buen Tiempo;Buena;;Sin Restricción;;;V-2;;;;
31/03/2016;14:27;;20160331-0014;T-P-ACC-01;M30;17XC06;EXTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;;;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Calderón;Colisión por alcance, los vehiculos solo paran a darse datos. Salen por sus medios.;;;
31/03/2016;14:47;;20160331-0016;C-P-ACC-01;M30;00XC30;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;1;;;No;Densa;Seco y Limpio;P. Municipal;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1/M-3;Accidente en carril derecho. Se ofrece grúa y no la quieren.;;;
31/03/2016;15:30;;20160331-0019; C-E-ACC-01;M30;32RH;INTERIOR;Ramal;Superficie;Colisión de vehículos;Por alcance;2;1;1;;;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;No;No;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V-2;Aviso del C. Control accidente. Policía lo pasa al anchurón. Herido lo trasladan a Mapfre Capitan Haya.;;;
31/03/2016;16:40;;20160331-0020;C-P-ACC-01;M30;01XC00;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Colisión de vehiculos sin heridos en carril derecho. Se pasan a arcen derecho.;;;
31/03/2016;18:05;;20160331-0023;C-P-ACC-01;M30;04NC50;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1;Colisión de vehiculos por alcance sin heridos.;;;
01/04/2016;8:50;;20160401-0004; C-E-ACC-01;M30;02XL10;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;1;1;;1;0;1;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;No;No;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V-1/M-4;Accdiente por alcance de vehçiculo a moto, después del golpe vehículo 2 se da a la fuga, atropellando al peatón que estaba en el suelo, solicita a centro de control samur, pues le había pisado una pierna, samur lo lleva al ramón y Cajal con pronóstico leve.;;;
01/04/2016;12:55;;20160401-0015;C-P-ACC-01;M30;00XC30;EXTERIOR;Tronco;Superficie;Colisión de vehículos;;3;3;;;;0;;;No;Densa;Seco y Limpio;P. Municipal;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V-1/V-2;Accidente en carril derecho, a mi llegada policía ha sacado los vehículos al arcén derecho del ramal 32RC. Los vehículos son retirados por sus medios.;;;
01/04/2016;13:52;;20160401-0021;T-P-ACC-01;M30;17NC45;INTERIOR;Tronco;Túnel;Colisión de vehículos;Por alcance;2;;;;;0;;;No;Fluida;Seco y Limpio;;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Portugal;Anulada, accidente entre moto y coche. El centro de control anula la incidencia, ya que los vehículos se retiran del punto por sus medios,no salimos de base.;;;
01/04/2016;13:59;;20160401-0022;T-P-ACC-01;M30;15NL00;INTERIOR;Tronco;Túnel;Colisión de vehículos;;2;2;;;;0;;;No;Densa;Seco y Limpio;;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;AIAM Caldrón/AIAM Valencia;dos vehículos apartadero derecho, anulada.;;;
01/04/2016;14:40;;20160401-0025;C-P-ACC-01;M30;03XL50;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;;No;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-3;Accidente en arcén derecho, no se ofrece grúa, los vehículos se retiran por sus medios.;;;
01/04/2016;14:45;;20160401-0026; C-E-ACC-01;M30;09NL80;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Congestionada;Seco y Limpio;P. Municipal y SAMUR;Si;No;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M-2/V-2;Señalizar accidente, herido leve trasladado a hospital.;;;
01/04/2016;15:30;;20160401-0029; C-E-ACC-01;M30;01XL50;EXTERIOR;VS;Superficie;Colisión de vehículos;Por alcance;2;1;1;;1;1;;;No;Densa;Seco y Limpio;P. Municipal y SAMUR;Si;;Si;No;No;;Buena;;Sin Restricción;;;V1;Colisión entre moto y turismo con herido leve (motorista) trasladado leve al Gregorio Marañon.;;;Corte carril izquierdo 15:40 
01/04/2016;16:10;;20160401-0030;C-P-ACC-01;M607;10OL00;SALIDA;Tronco;Superficie;Colisión de vehículos;Por alcance;4;4;;;;0;;;No;Congestionada;Seco y Limpio;G. Civil;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Aviso del CCT de accidente en carril izquierdo.A mi llegada solo queda 1 veh que necesita grúa, lo pasan a carril derecho.;;;Corte 16:18 a 17:05
01/04/2016;19:18;;20160401-0037;C-P-ACC-01;M30;11NL00;INTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;No;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;M3/V1;Accidente en arcén derecho.Se le ofrece grúa y no la quiere.Veh retirado por su grúa.A mi llegada solo queda 1 veh.;;;
01/04/2016;21:57;;20160401-0045; C-E-ACC-01;M30;09XL90;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;1;1;;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;;;;Buen Tiempo;Buena;;Sin Restricción;;;V1/V2;Aviso del CCT accidente en carril derecho.Herido atendido en el punto dado de alta.;;; Corte 22:02 a 22:49
02/04/2016;3:18;;20160402-0001;C-E-ACC-01;A2;05VM00;SALIDA;VS;Superficie;Salida de vía;;1;1;;;1;1;;;Si;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V1/V2;Vehículo se sale de la vía causando daños al patrimonio.Herido dado de alta en el punto.;4 Hitos - 1 Poste - 1 señal información gasolinera.;;Corte 03:20 a 04:31.
02/04/2016;4:34;;20160402-0002;C-P-ACC-01;M30;12NL00;INTERIOR;Tronco;Superficie;Salida de vía;;1;1;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1/V2;Vehículos se sale de la vía colisionando contra el muro.No daños.;;;Corte 04:40.
02/04/2016;5:20;;20160402-0003;;M30;05RA00;INTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;No;No;No;Si;Buen Tiempo;Buena;;Sin Restricción;;;V2;Encuentro coche con policía cortando el ramal (el coche choco contra la barrera).;3 Barreras - 2 CPN.;;Corte 05:30 a 06:45.
02/04/2016;14:55;;20160402-0016;C-P-ACC-01;A2;04AT30;ENTRADA;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Fluida;Seco y Limpio;P. Municipal;Si;;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Aviso:Accidente en carril derecho sin daños ni heridos.Se ofrece grúa pero ya han solicitado la de su seguro.;;;Corte 15:08 a 16:10.
02/04/2016;15:00;;20160402-0017;C-P-ACC-01;M30;00XC50;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Fluida;Seco y Limpio;;No;;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Colisión alcance 3 vehículos carril derecho,sin heridos ni daños.Corto carril derecho hasta la retirada de estos por sus medios,una vez que realizan parte amistoso.;;;Corte 15:01 a 15:30.
02/04/2016;22:13;;20160402-0023;C-E-ACC-01;A5;05FL20;SALIDA;Tronco;Superficie;Colisión de vehículos;;2;1;;1;1;1;;;Si;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;No;Si;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V2;Encuentro el coche subido en la acera despues de chocar con el autobus al saltarse el stop (se llama al Jefe de turno).;80 m de barandilla.;3 Bolsas;Corte carril derecho 22:20 a 00:00.
03/04/2016;0:56;;20160403-0002; C-E-ACC-01;M30;32RA10;INTERIOR;Ramal;Superficie;Salida de vía;;1;;1;;1;0;1;;No;Fluida;Seco y Limpio;P. Municipal y SAMUR;Si;;;;;Buen Tiempo;Buena;;Sin Restricción;;;V1/V2;Moto se sale de la vía colisionando contra el muro saliendo el motorista desplazado cayendo al otro lado del muro.Herido trasladado al Ramón y Cajal.;;;Corte carril izquierdo 00:56 a 02:49.
03/04/2016;13:06;;20160403-0007;C-P-ACC-01;M30;03XC50;EXTERIOR;Tronco;Superficie;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Fluida;Mojado;;No;;No;No;No;Buen Tiempo;Buena;;Sin Restricción;;;V1;Aviso de accidente,cuando llegó al punto 1 de los veh implicados está abandonando el punto por sus medios (no puedo coger datos ni fotos).El segundo veh tambien abandona por sus medios.;;;
03/04/2016;18:50;;20160403-0013;T-P-ACC-01;M30;11XC50;EXTERIOR;Tronco;Túnel;Salida de vía;;1;1;;;;0;;;Si;Fluida;Seco y Limpio;P. Municipal;Si;;No;No;Si;;Buena;;Sin Restricción;;;AIAM calderón/CAIAM;Vehículo que se sale de la vía golpeando el portico derecho de la salida de emergencia.El veh es retirado por grúa municipal.Retiramos desperfectos y limpiamos la zona.No hay daños personales.;Lateral derecho portico salida de emergencia - Postes SOS - 1 m bordillo - 2 m losa hastial izquierdo.;;Corte carril izquierdo 18:50 a 20:53.
04/04/2016;6:47;;20160404-0001;C-P-ACC-01;M30;10RH10;EXTERIOR;Ramal;Superficie;Colisión de vehículos;Por alcance;3;3;;;;0;;;No;Densa;Mojado;P. Municipal;Si;;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V1;Colisión alcance 3 vehículos sin heridos ni daños carril derecho.Se corta carril derecho hasta la retirada de los vehículos 1 y 2 por sus medios y el veh 3 grúa propia.Se ofrece servicio Rudesa el usuario no necesita el servicio. ;;;Corte carril derecho 06:54
04/04/2016;7:00;;20160404-0002;C-P-ACC-01;M30;23NC00;INTERIOR;Tronco;Superficie;Salida de vía;Lateral;1;1;;;;0;;;Si;Congestionada;Mojado;P. Municipal;Si;;Si;No;No;Lluvia;Buena;;Sin Restricción;;;V2;Salida de vía con colisión con balizamiento y barrera.Policía activa nuestra grúa.;3 Barreras - 2 Cpn´s - 2 Hitos - 2 Bases;;Corte carril derecho 07:18 a 08:00.
04/04/2016;9:48;;20160404-0014;C-P-ACC-01;M30;08NL20;INTERIOR;VS;Superficie;Colisión de vehículos;;1;1;;;;0;;;No;Fluida;Mojado;;No;;No;No;No;Lluvia;Buena;;Sin Restricción;;;V1/F44;Colisión alcance.A mi llegada solo hay 1 veh a la espera de grúa y F44 señalizando esté.Activamos servicio de grúa externa.retiramos esté fuera de limite M-30 en zona urbana.;;;
04/04/2016;10:28;;20160404-0016;C-P-ACC-01;M30;10NL90;INTERIOR;Tronco;Superficie;Salida de vía;;1;;1;;;0;;;No;Fluida;Mojado;;;;No;No;No;Lluvia;Buena;;Sin Restricción;;;M1;Accidente de motorista sin contrario.El conductor no sufre daños y prosigue la marcha.;;;
04/04/2016;11:45;;20160404-0026;T-P-ACC-01;M30;08RE57;INTERIOR;Ramal;Túnel;Colisión de vehículos;Por alcance;2;2;;;;0;;;No;Congestionada;Mojado;P. Municipal;Si;Si;No;Si;No;Lluvia;Buena;;Sin Restricción;;;AIAM Valencia;Accidente por alcance entre 2 vehículos.Sacamos 1 con F-13 y el otro sale por sus medios.Hay vertido de aceite.;;Sepiolita fina;Corte carril izquierdo 11:56 a 12:16.
04/04/2016;12:09;;20160404-0029;C-P-ACC-01;M30;12RV90;INTERIOR;Ramal;Superficie;Salida de vía;Lateral;1;1;;;;0;;;Si;Fluida;Mojado;P. Municipal;Si;;Si;No;No;Lluvia;Buena;;Sin Restricción;;;M1;Accidente contra barrera en margen izquierdo. Sin heridos.Con daños al patrimonio.;4 Barreras - 6 CPN - 6 Separadores.;;Corte carril derecho del 12RJ 12:26 a 13:05.
04/04/2016;13:22;;20160404-0032;;M30;09XL60;EXTERIOR;Tronco;Superficie;Colisión de vehículos;;2;2;;;;0;;;No;Fluida;Mojado;P. Municipal;Si;;No;No;No;Lluvia;Buena;;Sin Restricción;;;V1;Colisión alcance 2 vehículos sin heridos ni daños carril derecho.Abandonan por sus medios los 2.;;;Corte 1/2 carril 13:23
04/04/2016;13:32;;20160404-0033;C-P-ACC-01;A2;04AL50;SALIDA;Tronco;Superficie;Colisión de vehículos;;2;2;;;;0;;;No;Fluida;Mojado;P. Municipal;No;No;No;No;No;Lluvia;Buena;;Sin Restricción;;;M1;Vehículo accidentado en carril derecho.Se retira a mi llegada(solo queda 1 veh).;;;
