Unnamed: 0,Tipo de accidente,Descripción del accidente,preprocessed_text
608,Salida de vía,"Nos avisan de coche parado, al llegar nos informa la usuaria que ha sufrido un golpe con el bordillo y rueda reventada. Sacamos al exterior junto a Policía. Nos activan cuando regresamos a base de la Incidencia 10. ","['avisan', 'coche', 'parado', 'llegar', 'informa', 'usuaria', 'sufrido', 'golpe', 'bordillo', 'rueda', 'reventada', 'sacamos', 'exterior', 'policia', 'activan', 'regresamos', 'base', 'incidencia', '10']"
609,Salida de vía,Señalizar accidente salida de vía en carril izquierdo. Traslado del herido al 12 Octubre,"['señalizar', 'accidente', 'salida', 'via', 'carril', 'izquierdo', 'traslado', 'herido', '12', 'octubre']"
610,Colisión de vehículos,Señalizar accidente en carriles izquierdos. Traslado del herido del vehículo 2 al Hospital La Paz. Los heridos del vehiculo 3 son atendidos en el punto. Limpiamos los restos. ,"['señalizar', 'accidente', 'carriles', 'izquierdos', 'traslado', 'herido', 'vehiculo', '2', 'hospital', 'paz', 'heridos', 'vehiculo', '3', 'atendidos', 'punto', 'limpiamos', 'restos']"
611,Colisión de vehículos,Señalizo accidente entre un vehiculo y moto. Agente Movilidad herido trasladado.,"['señalizo', 'accidente', 'vehiculo', 'moto', 'agente', 'movilidad', 'herido', 'trasladado']"
612,Colisión de vehículos,Accidente: alcance entre autobus y coche. Samur atiende a pasajero de autobus (no necesita ser rasladado a Hospital. Una grúe privada carga el vehiculo y saca del túnel.,"['accidente', 'alcance', 'autobus', 'coche', 'samur', 'atiende', 'pasajero', 'autobus', 'necesita', 'rasladado', 'hospital', 'grue', 'privada', 'carga', 'vehiculo', 'saca', 'tunel']"
613,Colisión de vehículos,"Accidente por alcance en carril izq, a mi ññegada Policía los mueve al ramal 13RA, solo quedan 2 vehiculos, sin daños ni heridos.","['accidente', 'alcance', 'carril', 'izq', 'ññegada', 'policia', 'mueve', 'ramal', '13ra', 'quedan', '2', 'vehiculos', 'daños', 'heridos']"
614,Colisión de vehículos,Señalizar accidente arcen derecho. Estan los AIAM Méndez Álvaro.,"['señalizar', 'accidente', 'arcen', 'derecho', 'aiam', 'mendez', 'alvaro']"
615,Colisión de vehículos,Señalizar accidente por alcance en carril izdo y Policía lo retira al arcen derecho. El vehiculo nº 1 cuando llego se ha retirado por sus medios. No puedo titrar fotogrfia vehiculo nº2 en su grua.,"['señalizar', 'accidente', 'alcance', 'carril', 'izdo', 'policia', 'retira', 'arcen', 'derecho', 'vehiculo', 'nº', '1', 'llego', 'retirado', 'medios', 'titrar', 'fotogrfia', 'vehiculo', 'nº2', 'grua']"
616,Colisión de vehículos,Señalizar vehículos accidentados en el carril izquierdo,"['señalizar', 'vehiculos', 'accidentados', 'carril', 'izquierdo']"
617,Colisión de vehículos,"Señalizar accidente por alcance en carril dercho, sin daosa patrimonio, ni heridos los vehiculos se retiran en su grúa seguro.","['señalizar', 'accidente', 'alcance', 'carril', 'dercho', 'daosa', 'patrimonio', 'heridos', 'vehiculos', 'retiran', 'grua', 'seguro']"
618,Colisión de vehículos,"Señalizar accidente lateral con moto implicada, sin daños a patrimonio, ni heridos. Los vehiculos se retiran por sus medios.","['señalizar', 'accidente', 'lateral', 'moto', 'implicada', 'daños', 'patrimonio', 'heridos', 'vehiculos', 'retiran', 'medios']"
619,Colisión de vehículos,"Accidente por alcance en el carril izquierdo entre un turismo y un motorista, este resulta herido leve y trasladado al hospital. La motocicleta es retira por la grúa de Lopez Ollero.","['accidente', 'alcance', 'carril', 'izquierdo', 'turismo', 'motorista', 'resulta', 'herido', 'leve', 'trasladado', 'hospital', 'motocicleta', 'retira', 'grua', 'lopez', 'ollero']"
620,Colisión de vehículos,"Accidente por alcance en el carril derecho entre 2 motoristas, uno de ellos resulta herido leve y dado de alta en el punto por el SAMUR. Una de las motocicletas es retira en su grúa del seguro y la otra abandona la zona por sus medios.","['accidente', 'alcance', 'carril', 'derecho', '2', 'motoristas', 'resulta', 'herido', 'leve', 'alta', 'punto', 'samur', 'motocicletas', 'retira', 'grua', 'seguro', 'abandona', 'zona', 'medios']"
621,Colisión de vehículos,Accidente por alcance en el carril derecho entre 2 vehículos. Sin heridos ni daños al patrimonio.,"['accidente', 'alcance', 'carril', 'derecho', '2', 'vehiculos', 'heridos', 'daños', 'patrimonio']"
622,Colisión de vehículos,Accidente por alcance en el carril central entre 2 vehículos que son retirados por el vigilante V-1 al arcén derecho. 2 heridos leves trasladados al Hospital La Paz. Ambos vehículos son retirados por sus grúas de los seguros.,"['accidente', 'alcance', 'carril', 'central', '2', 'vehiculos', 'retirados', 'vigilante', 'v1', 'arcen', 'derecho', '2', 'heridos', 'leves', 'trasladados', 'hospital', 'paz', 'vehiculos', 'retirados', 'gruas', 'seguros']"
623,Colisión de vehículos,"Accidente de un vehículo por salida de vía, cuando la Policía Municipal se encuentra señalizandolo otro vehículo impacta contra ellos con resultado de un agente herido leve.","['accidente', 'vehiculo', 'salida', 'via', 'policia', 'municipal', 'señalizandolo', 'vehiculo', 'impacta', 'resultado', 'agente', 'herido', 'leve']"
624,Colisión de vehículos,Accidente entre 3 vehículos por alcance ocasionando daños en las barreras y muros del margen izquierdo. Sin heridos. Los 3 vehículos son retirados por sus grúas.,"['accidente', '3', 'vehiculos', 'alcance', 'ocasionando', 'daños', 'barreras', 'muros', 'margen', 'izquierdo', 'heridos', '3', 'vehiculos', 'retirados', 'gruas']"
625,Colisión de vehículos,Señalizar vehiculos accidente en carril derecho.,"['señalizar', 'vehiculos', 'accidente', 'carril', 'derecho']"
626,Colisión de vehículos,"Colisión de 3 vehículos en 04FT32 ocupando carriles derechos y derecho central, sacamos el 1 vehículo (nissan) con la C-10, el 2 vehículo (opel) sale con la grúa del usuario  y el 3 vehículo (citroen) tambi´rn lo sacamos con la C-10. Policía acude al punto.","['colision', '3', 'vehiculos', '04ft32', 'ocupando', 'carriles', 'derechos', 'derecho', 'central', 'sacamos', '1', 'vehiculo', 'nissan', 'c10', '2', 'vehiculo', 'opel', 'sale', 'grua', 'usuario', '3', 'vehiculo', 'citroen', 'tambi´rn', 'sacamos', 'c10', 'policia', 'acude', 'punto']"
627,Colisión de vehículos,"Colisión por alcance entre 2 vehículos con un herido leve, que es dado de alta en el lugar por samur, no hay daños materiales. 1 coche se retira por sus medios, el otro lo sacamos con f-12 al exterior.","['colision', 'alcance', '2', 'vehiculos', 'herido', 'leve', 'alta', 'samur', 'daños', 'materiales', '1', 'coche', 'retira', 'medios', 'sacamos', 'f12', 'exterior']"
628,Colisión de vehículos,"Accidente por alcancedos vehículos implicados sin heridos, un vehículo se marcha por sus medios y el otro se lo lleva grúa m30, limpieza de restos.","['accidente', 'alcancedos', 'vehiculos', 'implicados', 'heridos', 'vehiculo', 'marcha', 'medios', 'grua', 'm30', 'limpieza', 'restos']"
629,Otros,"Caída de motorista en el pk 18RA68 cuando llegamos se encuentra policía.El Samur atiende al usuario y nosostros sacamos a la moto en la grúa Rudesa.Desconocemos el estado del usuario,ya que nos activan otra vez antes de terminar.","['caida', 'motorista', 'pk', '18ra68', 'llegamos', 'policiael', 'samur', 'atiende', 'usuario', 'nosostros', 'sacamos', 'moto', 'grua', 'rudesadesconocemos', 'usuarioya', 'activan', 'terminar']"
630,Colisión de vehículos,Colisión por alcance en tre 2 veh.Cuando llegamos policía se encuentra en el punto.Los vehículos salen por sus medios.,"['colision', 'alcance', 'tre', '2', 'vehcuando', 'llegamos', 'policia', 'puntolos', 'vehiculos', 'salen', 'medios']"
631,Colisión de vehículos,Policía indica a la grúa externa que retire uno de los vehículos fuera de zona.,"['policia', 'indica', 'grua', 'externa', 'retire', 'vehiculos', 'zona']"
632,Colisión de vehículos,Accidente por alcance en carril central.Saco a los vehículos al ramal M-11.Sin daños ni heridos.,"['accidente', 'alcance', 'carril', 'centralsaco', 'vehiculos', 'ramal', 'm11sin', 'daños', 'heridos']"
633,Colisión de vehículos,Señalizar accidente en isleta.Los paso al arcén del pk.5+400 NC,"['señalizar', 'accidente', 'isletalos', 'paso', 'arcen', 'pk5400', 'nc']"
634,Salida de vía,Salida de vía de vía con heridos dado de alta en el lugar.daños al patrimonio.Me quedo en el ramal limpiando y policía se marcha a 22RV cuando llegó se han ido no cojo indicativo de policía y Samur.,"['salida', 'via', 'via', 'heridos', 'alta', 'lugardaños', 'patrimoniome', 'quedo', 'ramal', 'limpiando', 'policia', 'marcha', '22rv', 'llego', 'ido', 'cojo', 'indicativo', 'policia', 'samur']"
635,Salida de vía,Aviso del CCT accidente salida de vía.Se da contra el muro. No hay heridos. ,"['aviso', 'cct', 'accidente', 'salida', 'viase', 'muro', 'heridos']"
636,Salida de vía,salida de vía margén izquierdo.Con daños y sin heridos.Retirado grúa externa López Ollero,"['salida', 'via', 'margen', 'izquierdocon', 'daños', 'heridosretirado', 'grua', 'externa', 'lopez', 'ollero']"
637,Colisión de vehículos,Señalizar accidente por alcance en carril central sin daños a patrimonio ni heridos.,"['señalizar', 'accidente', 'alcance', 'carril', 'central', 'daños', 'patrimonio', 'heridos']"
638,Salida de vía,Salida de vía contra mediana.,"['salida', 'via', 'mediana']"
640,Colisión de vehículos,Accidente en arcén derecho.,"['accidente', 'arcen', 'derecho']"
641,Vuelco,Señalizar vuelco con daños a patrimonio.Herido trasladado al hospital Gregorio Ñarañon.Sin pronosticar.,"['señalizar', 'vuelco', 'daños', 'patrimonioherido', 'trasladado', 'hospital', 'gregorio', 'ñarañonsin', 'pronosticar']"
642,Colisión de vehículos,Colisión entre vehículos carril derecho con heridos con daños al patrimonio.Corto carri derecho hasta que Samur atiende dando de alta en el punto al usuario veh 1.Veh 1 grúa propia y veh 2 sus medios.,"['colision', 'vehiculos', 'carril', 'derecho', 'heridos', 'daños', 'patrimoniocorto', 'carri', 'derecho', 'samur', 'atiende', 'dando', 'alta', 'punto', 'usuario', 'veh', '1veh', '1', 'grua', 'veh', '2', 'medios']"
643,Salida de vía,Aviso de accidente con heridos.,"['aviso', 'accidente', 'heridos']"
644,Colisión de vehículos,"Colisión por alcance carril derecho, sin heridos ni daños. Corto carril derecho hasta retirada de vehículo 1 por sus medios y vehículo 2 en grúa propia.","['colision', 'alcance', 'carril', 'derecho', 'heridos', 'daños', 'corto', 'carril', 'derecho', 'retirada', 'vehiculo', '1', 'medios', 'vehiculo', '2', 'grua']"
645,Salida de vía,"Salida de vía sin heridos con daños a patrimonio, se corta medio carril del lado izquierdo. Carril únici hasta retirada de éste en grúa propia","['salida', 'via', 'heridos', 'daños', 'patrimonio', 'corta', 'carril', 'izquierdo', 'carril', 'unici', 'retirada', 'grua']"
646,Colisión de vehículos,Accidente por alcance con 2 vehículos implicados. Sin heridos,"['accidente', 'alcance', '2', 'vehiculos', 'implicados', 'heridos']"
647,Colisión de vehículos,"Accidente entre 5 vehículos (2 motos), en carriles derechos. Los motoristas son trasladados al Gregorio Marañon y 12 Octubre.","['accidente', '5', 'vehiculos', '2', 'motos', 'carriles', 'derechos', 'motoristas', 'trasladados', 'gregorio', 'marañon', '12', 'octubre']"
648,Colisión de vehículos,Anulados de camino a colisión entre moto y coche. Ambos se retiran por sus medios,"['anulados', 'camino', 'colision', 'moto', 'coche', 'retiran', 'medios']"
649,Colisión de vehículos,Accidente por alcance con 3 vehículos implicados. Sin daños a mobiliario. Hay un herido leve trasladado por SAMUR. El vehículo 2 lo sacamos al exterior con la C10. El vehículo 1 se marcha por sus medios. El vehículo 3 se lo lleva la grúa municipal,"['accidente', 'alcance', '3', 'vehiculos', 'implicados', 'daños', 'mobiliario', 'herido', 'leve', 'trasladado', 'samur', 'vehiculo', '2', 'sacamos', 'exterior', 'c10', 'vehiculo', '1', 'marcha', 'medios', 'vehiculo', '3', 'grua', 'municipal']"
650,Colisión de vehículos,"Alcance de 3 vehículos, se retiran por sus medios. Anulada salida","['alcance', '3', 'vehiculos', 'retiran', 'medios', 'anulada', 'salida']"
651,Colisión de vehículos,"Señalizar accidente por alcance en carril derecho, sin daños ni heridos, los vehículos se retiran por sus medios.","['señalizar', 'accidente', 'alcance', 'carril', 'derecho', 'daños', 'heridos', 'vehiculos', 'retiran', 'medios']"
652,Colisión de vehículos,"Accidente por alcance dos vehículos implicados, sin heridos.","['accidente', 'alcance', 'vehiculos', 'implicados', 'heridos']"
653,Colisión de vehículos,"Señalizar accidente carril izquierdo, sólo queda uno que necesita grúa, lo pasamos al margen derecho, no hay heridos.","['señalizar', 'accidente', 'carril', 'izquierdo', 'queda', 'necesita', 'grua', 'pasamos', 'margen', 'derecho', 'heridos']"
654,Colisión de vehículos,Aviso del centro de control accidente 2 vehículos. Traslado del herido al gómez ulla(motorista) vehículo 2.,"['aviso', 'centro', 'control', 'accidente', '2', 'vehiculos', 'traslado', 'herido', 'gomez', 'ullamotorista', 'vehiculo', '2']"
655,Colisión de vehículos,"Colisión entre vehículos y moto, motorista herido trasladado pronóstico leve, corto carril derecho.","['colision', 'vehiculos', 'moto', 'motorista', 'herido', 'trasladado', 'pronostico', 'leve', 'corto', 'carril', 'derecho']"
656,Colisión de vehículos,"Señalizar accidente por alcance en carril derecho, lo pasamos al arcén, sin daños al patrimonio ni heridos, los vehículos se retiran por sus medios.","['señalizar', 'accidente', 'alcance', 'carril', 'derecho', 'pasamos', 'arcen', 'daños', 'patrimonio', 'heridos', 'vehiculos', 'retiran', 'medios']"
657,Colisión de vehículos,"Señaliozar accidente por alcance en carril derecho, sin daños al patrimonio y herido trasladao al ramón y cajal, sin pronóstico, los vehículos 1 y 2 , se retiran por sus medios.","['señaliozar', 'accidente', 'alcance', 'carril', 'derecho', 'daños', 'patrimonio', 'herido', 'trasladao', 'ramon', 'cajal', 'pronostico', 'vehiculos', '1', '2', 'retiran', 'medios']"
658,Colisión de vehículos,"Aviso de accidente con heridos, colisión lateral de vehículos y posterior, colisión con barrera lado derecho, corte carril derecho.","['aviso', 'accidente', 'heridos', 'colision', 'lateral', 'vehiculos', 'posterior', 'colision', 'barrera', 'derecho', 'corte', 'carril', 'derecho']"
659,Colisión de vehículos,"Accidente entre 3 vehículos por alcance en el carril izquierdo, posteriormente son trasladados al arcén derecho con ayuda de Policía Municipal. Todos los vehículos implicados se retiran por sus medios.","['accidente', '3', 'vehiculos', 'alcance', 'carril', 'izquierdo', 'posteriormente', 'trasladados', 'arcen', 'derecho', 'ayuda', 'policia', 'municipal', 'vehiculos', 'implicados', 'retiran', 'medios']"
661,Colisión de vehículos,"Accidente entre 3 vehículos por alcance ocupando el carril derecho central, Policía Municipal los traslada fuera de zona y son retirados por las grúas de sus seguros.","['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'central', 'policia', 'municipal', 'traslada', 'zona', 'retirados', 'gruas', 'seguros']"
662,Salida de vía,"Accidente de 1 vehículo por salida de vía, colisona contra el balizamiento y barreras. Sin heridos.","['accidente', '1', 'vehiculo', 'salida', 'via', 'colisona', 'balizamiento', 'barreras', 'heridos']"
663,Salida de vía,"Accidente de 1 vehículo por salida de vía hacía el lado izquierdo, este es retirado en su grúa y no le da tiempo al vigilante hacerle fotografías.","['accidente', '1', 'vehiculo', 'salida', 'via', 'izquierdo', 'retirado', 'grua', 'vigilante', 'hacerle', 'fotografias']"
664,Salida de vía,"Accidente de 1 vehículo por salida de vía hacía el lado derecho causando daños al patrimonio, se cortan 2 carriles derechos con el ramal 20RN.","['accidente', '1', 'vehiculo', 'salida', 'via', 'derecho', 'causando', 'daños', 'patrimonio', 'cortan', '2', 'carriles', 'derechos', 'ramal', '20rn']"
